,Categorie,precision,recall,f1-score,support,programme,libelle,id
607,2522,0.6441441441441441,0.7164328657314629,0.6783681214421252,998.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
608,2582,0.5459610027855153,0.3783783783783784,0.4469783352337514,518.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
609,2583,0.8436592449177154,0.8535749265426053,0.8485881207400194,2042.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
610,2585,0.4712153518123667,0.4428857715430861,0.4566115702479339,499.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
611,2705,0.5688816855753647,0.6358695652173914,0.6005132591958939,552.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
612,2905,0.5871559633027523,0.735632183908046,0.6530612244897959,174.0,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
613,accuracy,0.6400730098916627,0.6400730098916627,0.6400730098916627,0.6400730098916627,Model_Img_Reseau_RGB_VGG19_V02,VGG19 Adam 5000-2000 SIZE400 DeFreeze 5  DR40-CC1024-NORM-CC512-DR40,CNN16
614,10,0.5400981996726678,0.5296950240770465,0.5348460291734198,623.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
615,40,0.5980392156862745,0.4860557768924303,0.5362637362637362,502.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
616,50,0.45,0.4017857142857143,0.4245283018867924,336.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
617,60,0.647887323943662,0.8313253012048193,0.7282321899736147,166.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
618,1140,0.5951557093425606,0.6441947565543071,0.6187050359712231,534.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
619,1160,0.8946078431372549,0.922882427307206,0.9085252022401992,791.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
620,1180,0.5426356589147286,0.457516339869281,0.4964539007092198,153.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
621,1280,0.4418367346938776,0.4445585215605749,0.443193449334698,974.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
622,1281,0.3533333333333333,0.2560386473429952,0.2969187675070028,414.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
623,1300,0.6649746192893401,0.7789890981169475,0.7174806024646281,1009.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
624,1301,0.6309523809523809,0.6583850931677019,0.6443768996960485,161.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
625,1302,0.5254988913525499,0.4759036144578313,0.4994731296101158,498.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
626,1320,0.5276381909547738,0.4861111111111111,0.5060240963855421,648.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
627,1560,0.6426332288401254,0.6059113300492611,0.6237322515212981,1015.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
628,1920,0.8002296211251435,0.8095238095238095,0.804849884526559,861.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
629,1940,0.6491228070175439,0.6894409937888198,0.6686746987951808,161.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
630,2060,0.5741573033707865,0.5115115115115115,0.5410269984118581,999.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
631,2220,0.4615384615384615,0.4363636363636363,0.4485981308411215,165.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
632,2280,0.7093933463796478,0.7615546218487395,0.7345491388044579,952.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
633,2403,0.6886486486486486,0.6670157068062827,0.6776595744680851,955.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
634,2462,0.5325443786982249,0.6338028169014085,0.5787781350482315,284.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
635,2522,0.6469002695417789,0.7214428857715431,0.6821411653244908,998.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
636,2582,0.5146726862302483,0.4401544401544401,0.4745057232049948,518.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
637,2583,0.8286407766990291,0.8359451518119491,0.8322769380789858,2042.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
638,2585,0.5265588914549654,0.4569138276553106,0.4892703862660944,499.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
639,2705,0.5957792207792207,0.6648550724637681,0.6284246575342465,552.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
640,2905,0.5078125,0.7471264367816092,0.6046511627906975,174.0,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
641,accuracy,0.6418982571832312,0.6418982571832312,0.6418982571832312,0.6418982571832312,Model_Img_Reseau_Xception_V02,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC512-NORM-CC512-DR30- BATCH8,CNN41
642,10,0.5876494023904383,0.4735152487961476,0.5244444444444445,623.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
643,40,0.5939226519337016,0.4282868525896414,0.4976851851851853,502.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
644,50,0.4494773519163763,0.3839285714285714,0.4141252006420546,336.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
645,60,0.6513761467889908,0.8554216867469879,0.7395833333333334,166.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
646,1140,0.605683836589698,0.6385767790262172,0.6216955332725616,534.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
647,1160,0.8905289052890529,0.9152970922882429,0.9027431421446384,791.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
648,1180,0.4928571428571429,0.4509803921568627,0.4709897610921502,153.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
649,1280,0.4713160854893138,0.4301848049281314,0.4498121309715512,974.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
650,1281,0.3486238532110092,0.2753623188405797,0.3076923076923077,414.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
651,1300,0.6641541038525963,0.7859266600594648,0.719927371765774,1009.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
652,1301,0.625,0.6832298136645962,0.6528189910979227,161.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
653,1302,0.5010615711252654,0.4738955823293173,0.4871001031991744,498.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
654,1320,0.5398981324278438,0.4907407407407407,0.5141471301535975,648.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
655,1560,0.6207584830339321,0.6128078817733991,0.616757560733763,1015.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
656,1920,0.8007425742574258,0.7514518002322881,0.7753145596165368,861.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
657,1940,0.6020942408376964,0.7142857142857143,0.653409090909091,161.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
658,2060,0.5606407322654462,0.4904904904904905,0.5232247730912973,999.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
659,2220,0.4904458598726114,0.4666666666666667,0.4782608695652174,165.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
660,2280,0.6902226524685382,0.7489495798319328,0.7183879093198993,952.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
661,2403,0.6603970741901777,0.6617801047120419,0.6610878661087866,955.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
662,2462,0.5242424242424243,0.6091549295774648,0.5635179153094463,284.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
663,2522,0.6605166051660517,0.717434869739479,0.6878001921229587,998.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
664,2582,0.4758064516129032,0.4555984555984556,0.4654832347140039,518.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
665,2583,0.8233301064859632,0.8330068560235063,0.8281402142161635,2042.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
666,2585,0.5090497737556561,0.4509018036072144,0.4782146652497342,499.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
667,2705,0.5896700143472023,0.7445652173913043,0.6581265012009607,552.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
668,2905,0.4588607594936709,0.8333333333333334,0.5918367346938777,174.0,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
669,accuracy,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,Model_Img_Reseau_Xception_V01,Xception Adam 4000-2000 SIZE400 DeFreeze  DR30-CC1024-NORM-CC1024-DR30- BATCH168,CNN40
670,10,0.560546875,0.4606741573033708,0.5057268722466961,623.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
671,40,0.6318681318681318,0.4581673306772908,0.5311778290993071,502.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
672,50,0.4917491749174917,0.4434523809523809,0.4663536776212832,336.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
673,60,0.6558139534883721,0.8493975903614458,0.7401574803149606,166.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
674,1140,0.6097560975609756,0.6554307116104869,0.6317689530685919,534.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
675,1160,0.8993865030674847,0.9266750948166876,0.9128268991282688,791.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
676,1180,0.5182481751824818,0.4640522875816993,0.4896551724137931,153.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
677,1280,0.4609460946094609,0.4301848049281314,0.4450345193839617,974.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
678,1281,0.3796610169491525,0.2705314009661835,0.315937940761636,414.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
679,1300,0.6786610878661088,0.8037661050545094,0.735934664246824,1009.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
680,1301,0.6460674157303371,0.7142857142857143,0.6784660766961652,161.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
681,1302,0.5104602510460251,0.4899598393574297,0.5,498.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
682,1320,0.5366269165247018,0.4861111111111111,0.5101214574898785,648.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
683,1560,0.625,0.6108374384236454,0.6178375685102142,1015.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
684,1920,0.79841449603624,0.818815331010453,0.8084862385321102,861.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
685,1940,0.6153846153846154,0.6956521739130435,0.6530612244897959,161.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
686,2060,0.5687861271676301,0.4924924924924925,0.5278969957081545,999.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
687,2220,0.4244186046511627,0.4424242424242424,0.4332344213649851,165.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
688,2280,0.6931067044381491,0.7710084033613446,0.7299850820487319,952.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
689,2403,0.6735324407826982,0.6848167539267016,0.6791277258566979,955.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
690,2462,0.570957095709571,0.6091549295774648,0.5894378194207835,284.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
691,2522,0.6796208530805687,0.718436873747495,0.6984900146127618,998.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
692,2582,0.4989473684210526,0.4575289575289575,0.4773413897280966,518.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
693,2583,0.8439048562933598,0.8339862879529872,0.8389162561576354,2042.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
694,2585,0.5121951219512195,0.4629258517034068,0.4863157894736842,499.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
695,2705,0.5660639777468707,0.7373188405797102,0.6404405979543667,552.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
696,2905,0.4945848375451263,0.7873563218390804,0.6075388026607539,174.0,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
697,accuracy,0.6460197833254828,0.6460197833254828,0.6460197833254828,0.6460197833254828,Model_Img_Reseau_Xception_V03,Xception Adam 4000-2000 SIZE400 DeFreeze  DR40-CC512-NORM-CC512-DR40- BATCH8,CNN42
698,10,0.4957555178268251,0.4686998394863563,0.4818481848184818,623.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
699,40,0.5662100456621004,0.4940239043824701,0.5276595744680851,502.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
700,50,0.5250836120401338,0.4672619047619047,0.4944881889763779,336.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
701,60,0.711340206185567,0.8313253012048193,0.7666666666666667,166.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
702,1140,0.6026711185308848,0.6760299625468165,0.6372462488967343,534.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
703,1160,0.90920245398773,0.9367888748419722,0.9227895392278952,791.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
704,1180,0.5555555555555556,0.457516339869281,0.5017921146953406,153.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
705,1280,0.4723726977248104,0.4476386036960985,0.459673168160253,974.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
706,1281,0.3707165109034268,0.28743961352657,0.3238095238095237,414.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
707,1300,0.6756756756756757,0.7928642220019821,0.729594163246694,1009.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
708,1301,0.6390532544378699,0.6708074534161491,0.6545454545454547,161.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
709,1302,0.5185995623632386,0.4759036144578313,0.4963350785340314,498.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
710,1320,0.5532994923857868,0.5046296296296297,0.5278450363196125,648.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
711,1560,0.6370143149284253,0.6137931034482759,0.6251881585549423,1015.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
712,1920,0.8254156769596199,0.8072009291521487,0.8162066940692895,861.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
713,1940,0.6312849162011173,0.7018633540372671,0.6647058823529411,161.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
714,2060,0.5807860262008734,0.5325325325325325,0.5556135770234988,999.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
715,2220,0.5277777777777778,0.4606060606060606,0.4919093851132686,165.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
716,2280,0.6914893617021277,0.7510504201680672,0.7200402819738168,952.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
717,2403,0.6804232804232804,0.6732984293193718,0.6768421052631579,955.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
718,2462,0.5791139240506329,0.6443661971830986,0.6100000000000001,284.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
719,2522,0.6697416974169742,0.7274549098196392,0.6974063400576369,998.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
720,2582,0.4864300626304801,0.4498069498069498,0.4674022066198596,518.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
721,2583,0.8418762088974855,0.8525954946131243,0.8472019464720195,2042.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
722,2585,0.5486725663716814,0.4969939879759519,0.5215562565720294,499.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
723,2705,0.5452991452991452,0.5778985507246377,0.5611257695690414,552.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
724,2905,0.4669260700389105,0.6896551724137931,0.5568445475638051,174.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
725,accuracy,0.6477272727272727,0.6477272727272727,0.6477272727272727,0.6477272727272727,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
726,macro avg,0.6039921011917828,0.6107424205786222,0.605049484947054,16984.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
727,weighted avg,0.6431283711665953,0.6477272727272727,0.6440582539811339,16984.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC1024-DR50- BATCH8,CNN43
728,10,0.4936102236421725,0.4959871589085072,0.4947958366693354,623.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
729,40,0.6175710594315246,0.4760956175298805,0.5376827896512937,502.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
730,50,0.521311475409836,0.4732142857142857,0.4960998439937597,336.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
731,60,0.6934673366834171,0.8313253012048193,0.7561643835616437,166.0,Model_Img_Reseau_Xception_V04,Xception Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-CC512-DR50- BATCH8,CNN44
